query_id,answer
TQznxYl7hW2DpflA,968c8e231c3b6dee 1d0d6b343294a97a 61e3bfeff8a37feb fa612914435c64b3 bbeaf0dc4f572c74 1b7ab57f32aa7574 8d46dc48119cb3e9 4f50010b84afa5d1 a3ef8ecb7588d8e7 012ccdf35c6e0c4c 31f4d92c16524d11 7a5b962215f2b0d5 0641464ee51465d6 d4bf4e9fba2b04b5 9ef4421a69e777b1 b4fc5e1b7e614e6b 85fb147c06244105 9ecccb6b165e3c9e d4a0f0c047bd037f 2a730142e3067b28 4e98db7282c717d1 6a1e998ec0248ab7 e293609e7ea5e4fa a7ba79b037cfa465 e4eb88dfbb9dd0ee 4ec344eb0313ca38 381aa9aee28f792a ad9a89a1113b2fc0 b0e1ac57a9edaf11 188d07b3a9838ba0 496b6068fc9d858f 48cb003a2b29ad99 9541748e05c26afc 7ca8cf14305fa12d a76b10a37378e8ec 1fcdc3855a6d78b0 950e0069ea432e6f 17e251f74ae82bea 02c7a82d74746cbc 0d65b204da5443da 2381d69cdc5e850f d7dc0328c3d07e96 ed6732c8c1d3381f 88bfb8ce306a6719 0d92ce28f109e3a4 aa00cbd91f9eadfa dc21ffc2b75400b7 62a5584231f5b7d0 652bcb7c79a9ffc9 d117fb5bd59b34b2
pjUGgGgw2A2Pdywa,39e75511b00fcaf4 bdcef3a3df81bc4c d10b6362330d4765 5b1e7515b529351b 63cd8277b9a38375 00cdd7979f114a10 06b4f320cc0744ab 21c632468dc7b9a0 506c3e66a417c1c3 10cf0db429a8ab48 245601af6c2aa8d0 17f56a62b7a65c8f b374e8cad566818e 5188a4474d92c300 07d6b0a928c8f90b 51e8b973fef07cae 7ebc0203f2b716d3 8a6d00b8da188310 03eb4166e48d7b61 4be307c3dfa12074 fa3724212c6d802f 0c7530a018afe50d c1a5eedcd1b54bcf 9b04fca8a45c099b 413c7a8296b8124c 39b56d91e3eaa090 0ec3254fcadf904b e50a184ebdee79ee 8d35fed60a048082 59b65d416b8bad40 ee1a8ce9c886f5e4 b66362e759847885 042547eea4b678b6 932d28f0cb65c458 e13e14597691bc00 1956d69805d5b567 30c11e219f33700a 6d6a78106c9ec8d9 caf9991771706836 98588519c0d09fec 011539f92f1027be db72daef0f93e09d d09e5e41555212ac 4fa0ad45ec4899b2 3999f8e43e1ce68d f4bac30a6610ec79 c62419e28058c390 fd1ffd629a3187df 1d20b32f3f6a55ea 9c0aefdc28a36df6
eyYihLVvigEXV44n,8df14be19e7cc174 dc69aa4a0e241830 8bd2ff1ad8c202a6 66c0e4063bc95c1b 556f12cd3001f4df b6cf9f6e16a4a0eb cd3e07221d059a62 c206b7b4590b6783 9bc28f9c4eda435d 9a14dd9bced4decd 56412027df75334a 06ea9b06eafbe9e5 545fc8682285cd94 ff68235bed00e7af e587379523ae5989 c961be5e391f26f5 1c8c7ff07795e4c1 5017038ed89d5215 a1f08b7fe7729d8d e6a896450927e3cc de7d062517915888 0bba43f1e3f6850f 66f99c32005e7f0e 1b3ed7cce380f480 134c28fb359a5712 fed4239f8af40338 378a0203fb2a0c9c 258f7d85dea55841 18bc19eb23c54bec 915fde51e9a7d532 f4d7385006cffcb2 24d6e199cd948d0a db356bda94e5d5c1 7f2c004216142b19 f6a4703d72639e17 0b0a33360f3350f8 5f5c669b110d545c 31915c37521e9f2b 3e59d66ad40085bd 883ba2c8cc98e438 500fa8be32ae1895 3710eefcca14c9e4 1e047f57ca9314df 27393a88c75865f4 c7dec93a1356f96c a2f558acecba07fc 2dc1e292ca7fdaca 55b926c40638fb05 a64c4d8ee98a2ee5 3f08a33081f5ad4a
9iv3kBquT2oaOGBs,238f7ce0ae04c484 4934990563eb8c83 395539e046c99c48 0e653e0dba083e9a 94cd81c15fc5b6be a7de44e0168d048a fb663bb6d91ee437 0599c8f4553cce56 fec15ada1012473a 3c31011036b5ae25 9dff4725e8e47f2b beb82371c04f7699 1d383d148f86fe3c 0df70795ea71c499 f19174d41bdd3584 bbdaceb32ab48849 0e8ff25999e4cd87 32934d842cffb9fa 7950bc85541eb87a 8b10abeb36309e9d 5ab1cbf297600701 c10919ba1a628278 e9bee5927a86f454 dd447becbbdf18f6 01c2c491002b25ed 87166243a4d47bd3 53032ba731b9cb3b 0e4dbbe782582208 bcf1787951812683 e87fe9d03c7e1c6d b1a43b25a49d8f77 5dd3a74fe5d4e813 ef127e0a53304659 eac70325e7aba464 54863448c10b0b56 9cad0cb0e775df7c 3cb1ea29df187077 69d8eb81dfbd696b 719b80378d7964d1 5e60059da20e316e d0986807a63f35f8 85c5f54f761e3d5b 5e33b284ba2a0fdc aac2cd0bc808a96e cac73f830bb884c2 613e9e05690a4492 05dd78ca30f31032 8aa8bbca9833b60c 6c6d50b06834362f 6ed3834451d64772
dKTwYBzKmnSoZsDh,00a96fb04320f36e 3beb8bfad8bffa6f 43ae55c1aaec0e2e 90db3e0c62e299d6 f05bd849f6f59511 f36259c6801cb2b2 b4ba86970e554f06 5dc3a291b6eb743c 3c25f29084b09908 3f1119d90863e413 7d00d7425505d362 6d9bbc4d8624e581 2a1460b0a4a85a16 c28125fc782abf81 3da7005e4b9e6084 680bbf27903d43d8 982e3f948fea7c3c 39ba55fa45de516a a599541a3bdd8e20 bc8f2688249a68dc 78df10dcf34f4945 d2705d838f1c593a 3f6747aafe73e226 84ddaadee02d7630 1755af329a466375 bfc53cb5781960bd b9473e5c3670931d 65f6b73341006002 01efda8cc223ba25 7386d61005ee27f9 d65bdd50aa39c9e9 87e3c62d56b6cd31 7d608d3d1a2d2e5e daa534cc0ae82a2f 14c65588d911e455 dde1016ba588464a 64b7d35ed509139d 4680e9c20c9431df d05ebd632738acd5 0c7661d621b25d74 a52b37b351ee5ddf de7532f151500f4b 1418a57bfb78c00f 187e95e5ef553799 99a60d506d3ab6b5 88c49c5f7bb98931 3d0b7622952e36cf 24fcda07da10642d a489ab1c2711cf84 4990d0295ceec39b
omoo9oVJAy5qSQpe,c4300dc46eb800a8 a9e0b48cd15831e8 f579efb3aabebbb7 83ffb523e8756eb9 509ee964228a2fb9 b41c1ac958dcc5c0 2a1b89c71988b457 71fae45f5e067253 78ec46514bf12081 86dd2704f9ebcd2e 4a55ad65a7dbede0 b1169cde626bfc44 43eac1356498676c c30f8acd702eb4c4 143dd19761b46511 a5ee0f1cd44cb161 8e804b40be9c3731 9bca5c1deacd49af 9e3a86da966efcc1 3f87104fed8c3414 c82ff71d716ee868 f4455bbc11ee58a8 4e665c6b9d61c27c 8df2eb89e8c96b87 42eb385593ea7a2e c608a4b65a57e7af 22ec6e9900597ed5 2784c8c630bf7903 dbec8c80377f2d2c c5e534c17a090ae0 dbaa025c76335a47 839e13dda52eb387 7ccfbeaa962f9dec 92cc68d85f1019aa 0af2500f948b204a a05463943c698518 9377021c77deac70 2fd4d7041cb3caf9 4111fe93d6aba38f 603509e83480465b 4a7cd6e0da1060a4 2cdfc85769a23015 2c2ab2c6f35c4ffd 707bfb1844f172e9 50d43aa728b5e974 e5da39e72cb7206d 54455662987baf31 d3254e282fb2f128 14a7ac0572e99a71 c2aca5a5ed6a9142
p6dQmLGLmJEspSRD,0d27401e3067b2c4 abc72481cd8733cc d207cf0a2725107d 86025f409a658dee 6b5a94d8735b3a25 708faf2daa5b1946 da0cd12fa6e6a864 53c5ca78cb286345 c4e6000c4af78ce4 3fa2823757fccef6 4febb45361090f49 a59b32f0ba4ab52b 27fd3b010aa0b1d7 5b3bf03b9741e954 7c1ad0a25b9e28f0 2f002fd3e5600323 23a95d43f4c5840e b6c63553bf445e45 3f604299c667dec8 eb0d27c62527d613 b1cae8ab3ca0bff9 f98fccde03175518 99aab933592076d5 bc21e25ff4715432 8663f37fe209350c cda2fe8a88edd886 c53e6d5d149b46b3 89b3a08e0708d9b1 2de4b4ab8b9c82da ba624a0051141c0b 94c00898a12b0567 205349780a10c77c b852d02ad3f21246 583d41a7749b5355 6248dc370fe46d77 65a96061e69ab55e e30818c7bad51103 03fb210e5ce63a47 7a6c4381d03dd1cc 2b24d3a377ebf447 6475e7ed488711b3 48a8e6d3db96da8f c9232b98e97b5487 ec0317ef04e8a8b5 20382b7a1d09fb81 20798ca175d9069a 54b68b25005bdc9a 5d1e669574f26577 3164b8a6834cdc48 0fb59a03e38ee69b
hueDwu4c2W4deBjm,d5670d43b5d3464a 3e3e5ed2458d3572 a2e17663d2ea2a06 1fd42574fd153e8e 4c2d1e6ea359a5fc b14f3c057911f76c b4459bafcb042ce9 3d32a042fc8d73fe 8e380fe0b38c77a3 86d24e1360c502c3 9351b8e927441d03 b21a4e127f64b703 0a4b37dcdb8f6f3d 11443acd121c4f20 1408cc109225a0d1 8144115ab3487a3b 3041607251e57c62 84191171ab143c53 6fbdd24dc422e1ef 3021e14fbe9c11f2 ab95171b75d1c836 9c37715be0488b39 06edf20f04db2277 33f47c9a25d0ada9 e8e46dda55620424 66efca9787c69313 70291f9f7d9fd4fc 6613fece3567046e 75e613226ad67a81 73d8351a3a8d8d41 49ec320d9025a757 074f08312b70ec1e 2035adb3273ee395 1a773ea4776fe99a bcc5dd9398235d98 32129a68aecff3ed d34758e9186981ac 0dbd820459533f2b eacb0c740d2e18f7 af077c402cdd30cd 3b4ce8e80e737b9b 6156fd1b0723b95d 85c61fc6df702484 57f86f5b41eb8877 3aa4e6fd4fe1d63d 22d247a1dc36f54e fb4a05e1b8b8c730 da2a7235a24e09e6 64923ab82a28bd9f 230d8cd244ed2b79
nVUrk4pqfRaDSz3V,6cd0275b993302b4 9d725833bc0aa8ff 49b98c71d460a788 abf497494c0c8e46 de9b5a617b8450d0 5b9b7bdbcd5f4568 f708687d0c3f3f86 7a652f14d1e99485 753fd5e30cb00054 efede11619750af8 bd39a9055c4859b3 bda0b3de60f4008f 07b2bef22bf4494d d790ae93b0112d04 1ca3bdc91d1d1bbe d16de39a87dd2aba a9ad5ccc61908ea2 8aefd46f63fa7e77 5052d1d924e8a600 eea4dc49cab9ef44 b8c599484e450315 c8bf632ef26c8cee 842bb6ac8f578597 6c0ee762cfe9fade a02ccb13905aefdb 5402db93b038e03a 52e775c5da081b5e d6e3040f8f8781c6 623b24021a65089c 219e60314b01c64a fa93d1f8aac5bb4d 6c5b41a3357afbdc c1a6e3018234bc68 bd0af252e3948094 edef05855caf62ba 646fec9ed6a06dfe a80d92435c3a15cd 3b4f54787d0286d2 fe1cfcbf8614c8ba 82136497a5783f27 56f8fa71bba61ad5 ef13615c066d220f 06d792bb06ac15d6 810888cf817cad0e 0858cca3b3e1cab2 a8298d21a2a2ef01 47e8c8199b7478d7 fb1cebebd149555f ad603151ffc3d88f dadc8c89d2af19a6
6qRloXIZQXcsov26,49ff3f4ed6c25419 6141f6cd44a64cae ecfafb11e1e422ce 80c76fed87362478 838ba0f9b7e578ab 9bcfe0c8487b4022 13b1888b7b0fb749 eda16b81e22510d0 ece9a7855f0e0fc7 a1caeacda5a5c2e7 d373b0666c3a530a f8982faa13387874 c9d19fe4b65c0e8b ca869c514c467da3 68f42a5f3e0fe51c 0406f5ea9eced079 4bb513d93ebc05a1 6672efe6a1e1e038 9e709129a0e58c2f eaf8c0870e5d6c83 31eaedc1a616c49c 219bb3b801eaf640 a03fb4dfa7effe3c 5b9d5c25c9608f12 3c31cdf87adbe158 3f0df2c5008b3edc b4e47d05cf1fabe4 984a125e0e961696 473c2bd86636981c e9a630ab01020356 27f9d35c807d01b8 ce8f5ea4eff8f060 c66f2ce862792145 1f0cab502f7b6475 296e6b8b021bd16f 22c645714101cbea 6e083f0333e3f319 328fbe6e28d85a68 fd8f5c2190b41a8a 42e6db6a43506d0b 653b18c0eb467944 2624820a1018c15a 77a0727c326f92a4 ff4fca3e69e40c39 fce1ed050d490bba 9d1dd3a96d655a43 c3de3e13c502ac49 400aa08ff4f79575 4b8d13cc49c3f017 1741c956a4890f5d
2I9FJDHdseMdAQVq,9ebd028db196b587 1f77d38f3784e9ee d0b813849dc74d38 5240761c3d91f965 80b3189d4a79a980 52eb8ff3516475db 7e686455674f3444 8e1b4cc39668f625 24429dac21db7357 c823d9a5088893fa 03bd017cc869bb9c b4a7baaceed341c3 1361ac1325726d71 5f02818a8e14b675 fffe16c7c99eba82 d4181bcc1fa72cdf 70ce23b1b34e6b92 7a9f7e4e7fd1e190 45f5ad70300e8725 2cbd2c47b27e0466 f6f33cac38e32a34 64320ace0e363192 2567bde8a7ea7d1c a3793a6cbf90adca a36d056fa04d54a6 965cdfadb9d7337b 5f08348d491d8a15 bdf016916a215f80 614904331582de83 39aa55b32543ca7e 75ca2a349529b871 ccb41dd11b4a4414 065a2794d829d4c5 34c0e2e9285185e9 f8d6dba3d23b90bf 1382083c431000f5 66e0093b4df8e492 bc078f17a833761f 923da74e7c88ae76 498ffcb0a38c5bb9 a1ff097e7a9eabb3 a6a7de4cc6c71f7e 93b751f971e00d88 43f795b59c3ebc36 d619145177ec1f01 4034187db43d05bf 15572545592338af 0a84609793167e67 5a8e8e92efcb36e1 83e2cd63f5f2309b
LYBdAHhc5dhybsZP,d854805aafc7909d ada83029b86bf322 04b15591936d63dd 5002997042f67690 3c42c8d10cf55bf2 a51b8f09d8e00216 37b1b81133673cb3 22d669d90ee9684f 0b82589a743ff763 cd50bbc96fd25546 2b6887a13d1f89eb 32a73f32eb60f667 9c8eafe73395b1ae 90600a0bdac36862 114a52f1543818cd feeb17adf3a42cd7 c0ce5b96478fbd62 4cac03b7af10d674 fb108e94f48d6c11 e5cbab595e027f60 ebb214349a447190 da469f0d22ede7aa a6771fc93445334f 618c1806f0bd5b0c 65762e92b7ff0f84 de068bbdaf44201d 9e31e5f4a3076919 9fa5960de53749fb defc856a1b704ae0 7d428a800a5051e7 ad470fa8806aae7f b2b8ad0d0f44ca87 50ca0636ba6cde7d 713ba305a6890388 bf06498acd2dd895 68588eb0865d6ec5 c402f37880def88d 82613bf4bfd09cc3 468711ad717fa712 b765441de5364699 7d84c17d2118eeff aadf3fde26e09299 b2c049081eb2ddaf f27e0fe5fb42edcc c411dcdc93f57c50 309e3d0fdab625b6 0006425fed03b663 d2ae7d10e19df319 f09098d597e2d046 ab4cfcd03169e865
ur50zM2sbAapI5tD,c9e57164f3c7c7b1 999c05a680b7f5cd 45727c377d9b0521 5c0be2ce8810b0df 6eab9765a818906c 80c27615395c508f 96702fbd74a10cbc dd47f816a30c5b90 868f32837a75a219 32ed9cbc168215a6 72cda50161db8195 cb4d014c7799220b 4541ecb96d62d32c 982de6a3c53eae8b 5039b364885dfca3 ec6504718b717cbb 766e323b9379ded3 ede312b8d16d519e 738ecb5f92ac7059 4de00136fb43299e 1208a6555f2db9ec a76d073103ccb017 9f2cf6baabf22d18 ec0b7d186780f8c1 c48e7a2ad2b2e8db 3e11c207f2c89867 1b02d519a84bbea5 466343ec28c5d99b a66ffd1779bace4a 63d5d117ca329745 54ce47b9aa692f51 a754595bd91d9afd f09793d8f8e8f504 ade6bc810f31cee3 388bf0d583278321 55501f5458e65fe6 b86bf3af56334bd5 16de0605db798625 2ce8fa4604075dfc ceaecbda731ad229 d92955a8a5d122df 07938f48e74e0d40 6be49f39e1d43ab3 873e8208af8e6c28 e9d9e255a6007ae1 19a7a8b80e4b3046 f84b6d37e13e904a c51c2335c2924bf2 533bd49c41b2282e 727c8785d76bd71c
66Y6eho4XmNZF4WL,7faf685d10af3c4b 5abc219ae5edf54d 622a8a346af0fe5f 5b79e0cc5730bcaa f3065a5dfc690162 74f597ec2ed06649 ce3f4bccc181d5d6 da66bc7323a80523 620fa1f869d5d299 471087c51be7fcf8 8b8a7f5edb56576f c47d554269928968 ea6a85ac5681ea7d 20c71629c5967009 089ff27fa1682dde 739f12937388cc67 4c1a0543e3480f35 0155bdb075fddf08 fe28a6add2c49998 8aa48d16feb52f1d 1be9b6b8ef330a74 ad5cd08ddd00877b d86e8f15901a7b70 0f16dcf3bb58d816 8dd0dcb8adc175de 68f90c220851dddb 53154a7e5fe5b821 d2027ef95fe3c656 5a73a80dcdfe695a 7e2be877093bf8dd c98dc6c44cbe8881 30061ed1a8323cf7 5c4a62f19b674285 620c4070e66ea09b 848d3daac278cc7a f6268e39e0ad2bb3 ff74dd1f79c8d799 54acd529d28edaf6 f9abab31fe71c694 5f224f29c45f2496 8d10150c46ac5f0b d3125fcf8c1ab56f 0466abcf339c3fa2 2d10b6af2ee280a9 4c91956cf597d64e 1e3a36ef4526b02c f747d2aa077239ec e90d8f48176f03d8 6710b8c3e07d3ff0 9995a8f23112c35c
HTN6IRA0I9Wbg9KE,296ff75802476c1a dfd1d57908aea2b8 00c37b60642a3089 b8367502cda05c8d e19a2e16e3a2ed6f 117208eafa5be0be 7768cd1650166edd 7c05ed00aec4e50a 7578db8fa3a27f8d 0bd502d7bced5ee5 cf0c0f294a4a22e1 3712913a89301e9c d2201fc9eff65baa 8452d3f9cf92ff51 b367635b8ecc9b3d 9974fe9c60b96b4c e0b71e9e7a176e82 6689bd0a3450fb58 c12cf64f124ebf30 289b97eb47588037 e4ff84435f7daa3b 79561c19e6032e97 680e289902a65d7b 4c830c71f2fad34d 0a17b5add68df188 d4a72fc41c4f5a0e d03b1898bb118063 a097733516110335 0730d1961e15f922 62f6abd818db60fc 213bb7cd58784367 cccc09ed537a4d62 baeea6a70c5baf8b 78a1ef73605ca2a3 326e49fbe6d71268 f4ad0fb0bea6f838 8715212a63021de7 2308f5a33f61c93c 3f3ed51cae522353 89396a613e0a051f 71cd28a0d03da589 af715a69216a2bb2 fc98b79fb46a6603 a31122933a85d121 be456bfc6b694830 e4c3b34876738252 a657928ce39954a2 cb277f19a8b239bc 426ab4c425986106 0f77b44d467cb91c
SBHBiuUX0KK0JHFl,734c83e8a00dff63 c11ce04aae0c7697 e02eb092f6f131fc 085288fc21652f0e a40f495c36b3e52e 8d318b11d960f67b bc6b29c170e01436 69650e28e13c04dd df37efb1adcd9e10 8765de7f4835dd17 18c42f3f461e8490 7b985a91c09947ef 274263d7324db300 1655988a68f454a5 cbdc06cec643c389 69cdd75a6ce931c1 c94282e6b95817b0 74f7f863695964ea 764a39f3bf29da70 e4045158e2668203 0e808b30b44890e1 12941b28d8ade3a8 0337f3ece933f043 3bcbf8907fc05816 9162ebbdad7fed60 ecf73170f562ee2f 14dc1f50919f96d2 5a9924d56e8a3dca 22ddaf6d24cc1a45 d8e57a5ca02b4240 7a09f6cf50e16473 e8144334da9122c7 5dff2185093aa751 82a9791db6b3b530 108424f10281df11 bd351d72a84ad8d5 96b9cb7f97ac0f18 075e03d396523526 b8a47cdecb7405d1 0c282c0dc6c9bac6 12e7d774c4b128fa 28f5b6504150227c df2339d36704538d 8e7004f6a0c2a25d e7845e5efdfba4c2 538e6d37cb2b6d5e 1525aad0c204599b cbc0e83bc84a0fa9 b41436fc4de763df bbaacc4feb0f4a09
nD0ivFIeb6fIf5Tz,79a3d610cf16a8d7 af08390a929b4a1d 25b2b013cadcf77d 76318dbbdf0c8115 55f7d8ff0b30dfc5 957d34b602eb9c0b dc4caafd3d52fd9f dad1a2043ea7d551 8e2dc577c928a4de ac9fe8ab83c87eda 7a809b492bc1d8d2 22ede2ec950d87cf 16d2e25f5b230a4a 723b3a2608b6262f 19d93605d1b3e42d 475342550e8990e8 1eb0b112a1a7bbc6 598bbd19d65cb28e b4bd6c76bb301fa2 1d0983e461cb4d72 4dc52f0beb8c87c2 82a5e4ae8511ecf4 25c2a49f671cdd65 7a3c703f14eec824 156f94e7ac751102 ce8f923e3a35c59d bf417863cfaeb561 8681bf3177ddb246 b9558298bc6f639f ad098ba91dbe2ead 9069f825a669bb04 009e8c4692b19f92 93b24dca8d7eb39b 8c669fa4c4d11d8e 0928587315a4c148 675f6f2a3e77774f c8aa11bf50949d36 2665dee921e52c06 12436bf259d8ed5a 14f8513108fc67c4 398889a7afa57493 bf63f6822a0390bd 926e43776fefd1df 33ba4a50b8b45baf 729da5a4cf9ea291 0f005f4986f6be24 584dcea12f39b0fe 0456ffd20b999ca5 6808947389ee400a cded4f194a9e676d
qMdmKdWWAJ7LH1EF,84b92040d79ebe47 c1546bff9d5071ff 4c8d8c17b4dc9237 c875d5f82497f53f cf97ec2965777eac da1eddf640d88027 d28cc3a259172ed5 36f946a8f2c5751c 7fef49dc15f400b3 85308dca94fe2704 8b20c0080a55dc41 8a9dddd6bc8af10b 2913fe8fd63a4507 f212df718609007f ca9a3ab628949c9e 878241d2d947122c 520a4db5e86c4289 12468e02bde160a6 7bd26e52563f15ad e9cace5aa889b1f0 44c09555d1638c6e 435b372dc788bb35 df6e653eece1ff0a b257af24e64d8c15 e8555b1b3c8c67d5 e920d1b7668aba6d 05ceaed7d2392c82 fdfe3f850a79fb27 52a7d6ef7447aa39 353af8e555d71dfd 0007503f023bf84f a7a6de55969e878e 1b87781dd87cf338 2e1fc6c72829581d 4d0742ae8b4dd068 f3628d1a7f4b459e 69f4175dc219949c 750ec8dd62944100 043392050d029189 078770b8283bb3bc a77229b3662896e1 5818400063b29dd1 0cde3bfc67249f5a dc0890c9fa1f6c0d 3c2cfbb3fb84ac6a 7946ab143aa771e9 73a26abf12d87e4d 20c68798e1c67b02 caf2986bb50611be 5f71560c48b70ca7
Ee8nlVGwxSoUlayy,dd63175b4ece7494 71eefa9ec9c700eb b564546849bbe72b 6ccebc17bf1905e7 095d96115d385aea f91f8144216344d2 8e7a6ee82220bf04 46ea22e57d7f3532 acabdfd2da620dca c3b2ec0b921c28c3 bf3191b6db17c10d 85b9e57942361b5d 01be5d352159636f 2dbd69b8a8b29970 03ea8dc9b831264d 4aa5a08673910b01 925c7c6921ed87e9 b3a43d6d290bd616 a9eb29907ba033d0 4fc353c6fbe0d051 a298243d8764347b 0938d2cb7357e4f4 e5e309b319954de3 3240b517ff70c7ee c44918e52a302be2 3bdd9e708a3b334a 9f8fc2f1a03eadbb a7b2a19c4f2f45d3 2fb7178a2dccc01f 970f1a9cb0a8d446 61f600ccb2ce3ced 91600f9a0dc5b747 1153109aa25d66ff dafb18803974f286 6b11ccefaa73e38b f171cac3c3d5594c c2b6794316371805 ff935c89fd1fd317 00bfa1f4407d3190 1e3fe426967f0d05 64e90532b30e1b28 3de10994b00981ae d17f7b018dfce009 d166ab21f1a813c9 d3e160235730a405 4ddd1fb98b8fdc04 e5be7056b731abaa b1580608f0d2ab32 b7cff526d5e4ba06 c49483ef8b9a600e
Mor90SQua1EyDgnt,298be654c867cd92 ee90a4c38fa86a88 774427eefc2f5016 95af23e19199dacb bfed562611864865 3fc371d8273bf6c7 5b1c1d1cf8062f56 1a4a1e5808e60010 e12272bc4d346298 6d2331aa11485e40 ccff12868a4a281d f8b25a91cc95135c 97bbf12ac14e459f d30432325ef77a9a ad3ee4c0684fa849 af30787475781c37 61a833c94c43a3b2 139def9762fbe302 4bd0a532b478d434 39bcb57401d7683a d87efcf4cd71bec6 81ebce83988a3de5 f2c271320064bc68 38132975c1232403 bc9fdba9fcda4d53 164465c0b77eb127 76e7201f96ab6f3c ed58f5f6b4153614 7decdd9390920a95 b47989d78a2fbaf4 3da01dad03ab2c6f 6766172e5fa7e9be 3547c4949e03d915 b9422cea3c033732 b789aedb607eea55 aaa2aeaa254347dc 7e84e58f07340b2a a98e8db285739884 508a69eed88464e2 4c5b6a461018cecc 7db55661cefae9fe 3991d32e1017539f cdcf7702af48d611 d855e90dde64c14d 1bd59f34f14343e5 bd8b861169ed820a 2a952e4b4c75d6ac 39816107268de4da b4d90edf37300ad3 86866be6e55556c5
K317tUVokImf3pAv,919227b865e68032 3eda9c193d67075e e1457826972b4ac4 2cae87203d2b5a4f f730489426ca6993 13278c0e83b446cc a398e6bf8d1857bd 9e333652964318e5 ca54d0edabf08063 457b0380f1473ef2 366c3af93bb046a6 37fdffd430f04347 b3c7405074b48198 e727290ffc9c443f 51864f2cde6dcade 3cb63a594b291d2d 2ab5f41148778e93 825314274457d153 5b056baf2ac7a816 10bd5a873e1fd490 c4f588fd633abf7f 0436ed31265a5260 9aab31d8352b1b1a e3d3b69a39c008fc 0672696a67567d37 5c7218948708a91a ed39d9201973ce1f 93d49ffd0cf438dd a53dbd060a683b75 9afc4ceb11b67539 edfe0b61a1a74c6d e638954aa69fd8ab d6af668157432f66 b79a936aed10aee3 71e4f0a0ab046b84 5411982d72920d56 2f9c7b68b5937d13 4aa6a8386174e94a 1d47f258ea6477f1 7504ec10470a9849 435df1299319012f 3d88c3a220a1e474 c71ed4c2beceecad 9b26619d72175053 22d30b639f556cbe 56c327c7d7bdaaf7 d27055d1af72be0c a02481a7c554ee67 ba143afaa8c89517 78b285f41312ebcd
AdiiK1J7lWzpkroh,3ed6ad91a96116d6 5c00d9b3661f080d 47877f55b6a9ac9a 4f490a590e714139 81f53e4e05bf8ea9 e716107f8dd9595e 41f0cdeee4f9a0ff 90ec816a76cb9732 8bd0d932d1dfc4f8 dfc09e9c79cccdac 91ab59d7de099a45 87b3d4495e12c5ba ee53a8e6492c68cb d03eddf2b8f5c4be bdb4613470579099 e74c2e24b28c2a8c 2c5450b46b332d00 9115aabe2b11d146 da218ec64021b9a5 b7a95f60c62eae82 08f5eaaf8b65d012 69bbb517876c67ed 4f54a349d3505925 d215a2be723c6245 6e44928033ea622d 9680a35b45223752 375c2bd64b4f9350 cc1aae13e800376d 8ee0b038dd3325ad 7bdbb6e22c3b5a6c 4f4f9719897877c4 d540d78332307069 eeb64e37dfb25c0e 7e4c2f03acb47eb4 2c6dac6c24ce655a 305d7ae35e347a07 56fa150da3262fa8 6525fb638edcb217 29ceff09f2d796d1 f9737943814a88f9 787a8fd7f89b1973 684cc8f9e6a37736 b3ffc95a2b02e7a2 95a648b893e6de17 edd08e5cf16a5fce fbf39e32fc3e5a35 f7a918584c9311c0 b820ebfc61fc42c4 1d27b93257b42624 26411995e9f13fdd
HSiisGBvrNpozMVf,e0acc2f546c10eb8 f48d717483613c86 81ade61460ade3c5 63253426828d295e 780fbf87079d3785 9d2db923b8bcda52 fe321b9b26211cfe a45239b6df4e2772 7e35db03f08322a1 d9e263b4a356e7d1 97396f8c930432a0 4ca05b41d432cf07 3623483009e2147b 40805c14c2fedfb3 131b3b3c967aa557 ee0530027b017ea5 467c10a69279d08b 3571afa79ddfad9c a7310c5cbda578a7 201c84b45d39280a 954b9f39437ce9be a4f9fd732693343c aa997b99151a2ebb 43e07cbde0301b87 b353baba91ced3b0 9b7f0aeed4a771bd 80f5d4825fd03851 577e754c212f44b9 9ee6377ca286f799 c6f4a12c2ab2f1aa cb69cd515e065667 a2cc2a358dacf715 f97c177d5cac0cf1 27b0f811779811b1 f9209f093bba2255 d64f2d3a4e732093 9cf841429c5ed389 b8315bb9b4b79f05 f7dc2375c8088e90 89a1eae3744af9ee 0b38c3b3819b74f0 536de5d3dc4beb0a b469baf0bb2d62cb 4540a860cdfdf8e2 cd22f02d9b107f02 82fb386a5b47b741 d4302c994ec709d9 596594523044dcba 338d4039581d3461 f450bd88b05c26e0
